row	col	chr	corr_val
C002_3f_S4vsS2	LaminA/C	chrY	0.717440786099883
C002_3f_S4vsS2	LaminA/C	chr22	0.857625585268729
C002_3f_S4vsS2	LaminA/C	chr21	0.849739946144168
C002_3f_S4vsS2	LaminB1	chr1	0.537119925969083
C002_3f_S4vsS2	LaminB1	chr2	0.529319804499192
C002_3f_S4vsS2	LaminB1	chr3	0.546411843000696
C002_3f_S4vsS2	LaminB1	chr4	0.51276667898567
C002_3f_S4vsS2	LaminB1	chr5	0.553147106533271
C002_3f_S4vsS2	LaminB1	chr6	0.506025631338279
C002_3f_S4vsS2	LaminB1	chr7	0.614934232485368
C002_3f_S4vsS2	LaminB1	chrX	0.518962653101407
C002_3f_S4vsS2	LaminB1	chr8	0.604425272332259
C002_3f_S4vsS2	LaminB1	chr9	0.605628671974279
C002_3f_S4vsS2	LaminB1	chr11	0.565601408940207
C002_3f_S4vsS2	LaminB1	chr10	0.59116781391037
C002_3f_S4vsS2	LaminB1	chr12	0.605975992823751
C002_3f_S4vsS2	LaminB1	chr13	0.609954814256254
C002_3f_S4vsS2	LaminB1	chr14	0.637425946427515
C002_3f_S4vsS2	LaminB1	chr15	0.683896927404887
C002_3f_S4vsS2	LaminB1	chr16	0.783402046376509
C002_3f_S4vsS2	LaminB1	chr17	0.721685899093131
C002_3f_S4vsS2	LaminB1	chr18	0.68542206457953
C002_3f_S4vsS2	LaminB1	chr20	0.660181748816329
C002_3f_S4vsS2	LaminB1	chr19	0.789805295163167
C002_3f_S4vsS2	LaminB1	chrY	0.227180292803338
C002_3f_S4vsS2	LaminB1	chr22	0.852583267469648
C002_3f_S4vsS2	LaminB1	chr21	0.701895523741583
C004_3f_S4vsS2	H3K36me3	chr1	-0.277174673576192
C004_3f_S4vsS2	H3K36me3	chr2	-0.446145303203121
C004_3f_S4vsS2	H3K36me3	chr3	-0.439127911503918
C004_3f_S4vsS2	H3K36me3	chr4	-0.567926722557153
C004_3f_S4vsS2	H3K36me3	chr5	-0.49521912655628
C004_3f_S4vsS2	H3K36me3	chr6	-0.406960879141235
C004_3f_S4vsS2	H3K36me3	chr7	-0.438443606455917
C004_3f_S4vsS2	H3K36me3	chrX	-0.486910978501742
C004_3f_S4vsS2	H3K36me3	chr8	-0.468606090791186
C004_3f_S4vsS2	H3K36me3	chr9	-0.371190035454502
C004_3f_S4vsS2	H3K36me3	chr11	-0.550157567843051
C004_3f_S4vsS2	H3K36me3	chr10	-0.48345591150644
C004_3f_S4vsS2	H3K36me3	chr12	-0.428645680889998
C004_3f_S4vsS2	H3K36me3	chr13	-0.565847986435893
C004_3f_S4vsS2	H3K36me3	chr14	-0.47073213420829
C004_3f_S4vsS2	H3K36me3	chr15	-0.314289880564109
C004_3f_S4vsS2	H3K36me3	chr16	-0.546702523228921
C004_3f_S4vsS2	H3K36me3	chr17	-0.39192007934327
C004_3f_S4vsS2	H3K36me3	chr18	-0.549828366647895
C004_3f_S4vsS2	H3K36me3	chr20	-0.445237078608762
C004_3f_S4vsS2	H3K36me3	chr19	-0.395867374984212
C004_3f_S4vsS2	H3K36me3	chrY	-0.413747291544895
C004_3f_S4vsS2	H3K36me3	chr22	-0.459263208255618
C004_3f_S4vsS2	H3K36me3	chr21	-0.570143866501575
C004_3f_S4vsS2	H3K4me1	chr1	-0.471798924531941
C004_3f_S4vsS2	H3K4me1	chr2	-0.627714007959379
C004_3f_S4vsS2	H3K4me1	chr3	-0.624367782396686
C004_3f_S4vsS2	H3K4me1	chr4	-0.743005673625794
C004_3f_S4vsS2	H3K4me1	chr5	-0.681056340355913
C004_3f_S4vsS2	H3K4me1	chr6	-0.548254664436109
C004_3f_S4vsS2	H3K4me1	chr7	-0.628967278138586
C004_3f_S4vsS2	H3K4me1	chrX	-0.727052800904948
C004_3f_S4vsS2	H3K4me1	chr8	-0.653526046324493
C004_3f_S4vsS2	H3K4me1	chr9	-0.54992629408411
C004_3f_S4vsS2	H3K4me1	chr11	-0.698194738513334
C004_3f_S4vsS2	H3K4me1	chr10	-0.633189732524659
C004_3f_S4vsS2	H3K4me1	chr12	-0.582877286400575
C004_3f_S4vsS2	H3K4me1	chr13	-0.707262018539542
C004_3f_S4vsS2	H3K4me1	chr14	-0.625350330696565
C004_3f_S4vsS2	H3K4me1	chr15	-0.57410680382461
C004_3f_S4vsS2	H3K4me1	chr16	-0.723938717955848
C004_3f_S4vsS2	H3K4me1	chr17	-0.616089070514448
C004_3f_S4vsS2	H3K4me1	chr18	-0.713426209317316
C004_3f_S4vsS2	H3K4me1	chr20	-0.630200773623465
C004_3f_S4vsS2	H3K4me1	chr19	-0.793326498782536
C004_3f_S4vsS2	H3K4me1	chrY	-0.378981101865659
C004_3f_S4vsS2	H3K4me1	chr22	-0.693339747614778
C004_3f_S4vsS2	H3K4me1	chr21	-0.713316869664715
C004_3f_S4vsS2	H3K4me3	chr1	-0.506706411116162
C004_3f_S4vsS2	H3K4me3	chr2	-0.643021016013889
C004_3f_S4vsS2	H3K4me3	chr3	-0.657526369153622
C004_3f_S4vsS2	H3K4me3	chr4	-0.759846266026138
C004_3f_S4vsS2	H3K4me3	chr5	-0.686493405602899
C004_3f_S4vsS2	H3K4me3	chr6	-0.633730538288919
C004_3f_S4vsS2	H3K4me3	chr7	-0.651089149202077
C004_3f_S4vsS2	H3K4me3	chrX	-0.712588291067232
C004_3f_S4vsS2	H3K4me3	chr8	-0.672468752058737
C004_3f_S4vsS2	H3K4me3	chr9	-0.548345959969233
C004_3f_S4vsS2	H3K4me3	chr11	-0.732465729739507
C004_3f_S4vsS2	H3K4me3	chr10	-0.673604171742274
C004_3f_S4vsS2	H3K4me3	chr12	-0.622572930928712
C004_3f_S4vsS2	H3K4me3	chr13	-0.691666037033199
C004_3f_S4vsS2	H3K4me3	chr14	-0.621674154564805
C004_3f_S4vsS2	H3K4me3	chr15	-0.569697483890207
C004_3f_S4vsS2	H3K4me3	chr16	-0.713352147680781
C004_3f_S4vsS2	H3K4me3	chr17	-0.662413037208311
C004_3f_S4vsS2	H3K4me3	chr18	-0.740234325390978
C004_3f_S4vsS2	H3K4me3	chr20	-0.652752388125217
C004_3f_S4vsS2	H3K4me3	chr19	-0.711803360886222
C004_3f_S4vsS2	H3K4me3	chrY	-0.329893783201144
C004_3f_S4vsS2	H3K4me3	chr22	-0.712865283815958
C004_3f_S4vsS2	H3K4me3	chr21	-0.723075446208524
C004_3f_S4vsS2	H3K27ac	chr1	-0.296321928962051
C004_3f_S4vsS2	H3K27ac	chr2	-0.570106590550401
C004_3f_S4vsS2	H3K27ac	chr3	-0.574788215478466
C004_3f_S4vsS2	H3K27ac	chr4	-0.6292121060224
C004_3f_S4vsS2	H3K27ac	chr5	-0.591208036347196
C004_3f_S4vsS2	H3K27ac	chr6	-0.512040163055697
C004_3f_S4vsS2	H3K27ac	chr7	-0.562508225467591
C004_3f_S4vsS2	H3K27ac	chrX	-0.521999996280615
C004_3f_S4vsS2	H3K27ac	chr8	-0.589471426012101
C004_3f_S4vsS2	H3K27ac	chr9	-0.323550560927241
C004_3f_S4vsS2	H3K27ac	chr11	-0.657827034858268
C004_3f_S4vsS2	H3K27ac	chr10	-0.601263759116369
C004_3f_S4vsS2	H3K27ac	chr12	-0.568993810804311
C004_3f_S4vsS2	H3K27ac	chr13	-0.505887363381496
C004_3f_S4vsS2	H3K27ac	chr14	-0.375466860059803
C004_3f_S4vsS2	H3K27ac	chr15	-0.214207743866155
C004_3f_S4vsS2	H3K27ac	chr16	-0.495078786503279
C004_3f_S4vsS2	H3K27ac	chr17	-0.499838893386575
C004_3f_S4vsS2	H3K27ac	chr18	-0.604822229815727
C004_3f_S4vsS2	H3K27ac	chr20	-0.546848986718796
C004_3f_S4vsS2	H3K27ac	chr19	-0.712090183442071
C004_3f_S4vsS2	H3K27ac	chrY	-0.198617505647943
C004_3f_S4vsS2	H3K27ac	chr22	-0.231280290359981
C004_3f_S4vsS2	H3K27ac	chr21	-0.489263695807865
C004_3f_S4vsS2	C002_3f_S4vsS2	chr1	0.728272000084813
C004_3f_S4vsS2	C002_3f_S4vsS2	chr2	0.785076064150354
C004_3f_S4vsS2	C002_3f_S4vsS2	chr3	0.810551425237129
C004_3f_S4vsS2	C002_3f_S4vsS2	chr4	0.826521769038514
C004_3f_S4vsS2	C002_3f_S4vsS2	chr5	0.81610211798949
C004_3f_S4vsS2	C002_3f_S4vsS2	chr6	0.780466975286751
C004_3f_S4vsS2	C002_3f_S4vsS2	chr7	0.790751985835305
C004_3f_S4vsS2	C002_3f_S4vsS2	chrX	0.874862940558009
C004_3f_S4vsS2	C002_3f_S4vsS2	chr8	0.76812590421054
C004_3f_S4vsS2	C002_3f_S4vsS2	chr9	0.79056703105574
C004_3f_S4vsS2	C002_3f_S4vsS2	chr11	0.835855475620226
C004_3f_S4vsS2	C002_3f_S4vsS2	chr10	0.796099419542405
C004_3f_S4vsS2	C002_3f_S4vsS2	chr12	0.739920384148486
C004_3f_S4vsS2	C002_3f_S4vsS2	chr13	0.842640994870793
C004_3f_S4vsS2	C002_3f_S4vsS2	chr14	0.816300984931542
C004_3f_S4vsS2	C002_3f_S4vsS2	chr15	0.770910009250562
C004_3f_S4vsS2	C002_3f_S4vsS2	chr16	0.856949029612993
C004_3f_S4vsS2	C002_3f_S4vsS2	chr17	0.748175314799408
C004_3f_S4vsS2	C002_3f_S4vsS2	chr18	0.805670058265511
C004_3f_S4vsS2	C002_3f_S4vsS2	chr20	0.748352296946759
C004_3f_S4vsS2	C002_3f_S4vsS2	chr19	0.879423435132389
C004_3f_S4vsS2	C002_3f_S4vsS2	chrY	0.563404431324418
C004_3f_S4vsS2	C002_3f_S4vsS2	chr22	0.842936484287274
C004_3f_S4vsS2	C002_3f_S4vsS2	chr21	0.834659288962957
C004_3f_S4vsS2	C004_3f_S4vsS2	chr1	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr2	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr3	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr4	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr5	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr6	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr7	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chrX	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr8	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr9	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr11	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr10	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr12	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr13	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr14	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr15	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr16	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr17	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr18	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr20	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr19	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chrY	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr22	1
C004_3f_S4vsS2	C004_3f_S4vsS2	chr21	1
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr1	0.522118338863373
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr2	0.532045138122692
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr3	0.569574191929913
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr4	0.634245848610481
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr5	0.595530188106099
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr6	0.540922922429324
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr7	0.484693852807501
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chrX	0.553351489204927
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr8	0.557333951952304
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr9	0.577669779125676
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr11	0.681774346372309
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr10	0.586293493255425
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr12	0.530602188067303
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr13	0.652123723722239
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr14	0.643057071225016
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr15	0.481208471284968
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr16	0.694941349477769
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr17	0.577139999718625
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr18	0.648864695421655
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr20	0.576804312995475
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr19	0.615937191623043
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chrY	0.304952119204374
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr22	0.709124557447561
C004_3f_S4vsS2	C002_4f10K_S3vsS2	chr21	0.734328460864031
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr1	0.587005299117485
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr2	0.601646225838961
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr3	0.624602790447884
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr4	0.713906193408311
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr5	0.639417987111154
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr6	0.602454212277045
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr7	0.514717371930798
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chrX	0.701997066690793
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr8	0.610263943712914
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr9	0.636751970121
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr11	0.735086365842173
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr10	0.628296248454242
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr12	0.566822304917353
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr13	0.686172522877564
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr14	0.656904544416946
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr15	0.603432829833908
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr16	0.699302481997965
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr17	0.69566246483697
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr18	0.720417545323615
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr20	0.634995895053904
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr19	0.706746508127971
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chrY	0.454995487910326
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr22	0.736277013132601
C004_3f_S4vsS2	C004-rep1_4f10K_S3vsS2S	chr21	0.762855778280687
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr1	0.548443430248722
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr2	0.533760468484623
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr3	0.542298296711059
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr4	0.556830591696992
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr5	0.543358117652696
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr6	0.521602027320177
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr7	0.433525628080852
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chrX	0.526074785840197
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr8	0.492703564495711
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr9	0.562675834027275
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr11	0.678689858784515
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr10	0.554411238162561
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr12	0.512896728435681
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr13	0.53176249358876
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr14	0.509358303889048
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr15	0.422561885738173
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr16	0.600403953860283
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr17	0.645770429463539
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr18	0.570467205571051
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr20	0.582084001060138
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr19	0.704816558839527
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chrY	0.335638233474542
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr22	0.653016584757803
C004_3f_S4vsS2	C004-rep2_4f10K_S3vsS2	chr21	0.586219845651398
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr1	0.6299811481646
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr2	0.731750145251263
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr3	0.757094156800299
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr4	0.828927586779567
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr5	0.767595492979524
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr6	0.712637560214682
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr7	0.721181278123961
C004_3f_S4vsS2	C002_4f_S3vsS2S	chrX	0.79529901586482
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr8	0.770673393505252
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr9	0.633193624882887
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr11	0.827685098951405
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr10	0.790257073636617
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr12	0.732633340676354
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr13	0.744712310438444
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr14	0.696228835064729
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr15	0.663624306496927
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr16	0.796708626534666
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr17	0.77820369470833
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr18	0.804766144717094
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr20	0.741381039168648
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr19	0.859047530426601
C004_3f_S4vsS2	C002_4f_S3vsS2S	chrY	0.400102610354945
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr22	0.837928242904857
C004_3f_S4vsS2	C002_4f_S3vsS2S	chr21	0.77506621324641
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr1	0.623375834564897
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr2	0.723092150246259
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr3	0.730224448711829
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr4	0.820969675608686
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr5	0.745756380296156
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr6	0.688289451248323
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr7	0.705359441190543
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chrX	0.770770390509743
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr8	0.732824541591745
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr9	0.652896774232831
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr11	0.794219031415583
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr10	0.729363846643455
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr12	0.704639045627221
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr13	0.77404351473872
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr14	0.720407270594598
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr15	0.689536800660732
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr16	0.789470955491564
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr17	0.737161598151828
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr18	0.799470288866109
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr20	0.723249894530709
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr19	0.804919891325683
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chrY	0.493327416464224
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr22	0.86410651079394
C004_3f_S4vsS2	C004-rep1_4f_S3vsS2S	chr21	0.828125835058721
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr1	0.629320186207714
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr2	0.730214016599529
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr3	0.744646550248704
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr4	0.825631282994327
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr5	0.763247629409642
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr6	0.708626674277236
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr7	0.698139893323361
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chrX	0.771414998721615
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr8	0.754207431575218
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr9	0.64050469174886
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr11	0.810568353595549
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr10	0.7763929970339
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr12	0.717700089829131
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr13	0.743579032502694
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr14	0.70476672412631
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr15	0.688570213925824
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr16	0.785451391804923
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr17	0.762468491871427
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr18	0.799099674604517
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr20	0.708584131851611
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr19	0.83509887687662
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chrY	0.410576649269318
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr22	0.844034542073948
C004_3f_S4vsS2	C004-rep2_4f_S3vsS2S	chr21	0.783249123951358
C004_3f_S4vsS2	H3K27me3	chr1	-0.270128550062192
C004_3f_S4vsS2	H3K27me3	chr2	-0.319802828064769
C004_3f_S4vsS2	H3K27me3	chr3	-0.287854953721471
C004_3f_S4vsS2	H3K27me3	chr4	-0.379311386256838
C004_3f_S4vsS2	H3K27me3	chr5	-0.280660545103586
C004_3f_S4vsS2	H3K27me3	chr6	-0.318643164970283
C004_3f_S4vsS2	H3K27me3	chr7	-0.326114454100703
C004_3f_S4vsS2	H3K27me3	chrX	-0.386982987773573
C004_3f_S4vsS2	H3K27me3	chr8	-0.297020952900035
C004_3f_S4vsS2	H3K27me3	chr9	-0.227924852599548
C004_3f_S4vsS2	H3K27me3	chr11	-0.353544569512877
C004_3f_S4vsS2	H3K27me3	chr10	-0.296726463852845
C004_3f_S4vsS2	H3K27me3	chr12	-0.194577746110732
C004_3f_S4vsS2	H3K27me3	chr13	-0.333252590769077
C004_3f_S4vsS2	H3K27me3	chr14	-0.199505574877754
C004_3f_S4vsS2	H3K27me3	chr15	-0.165196189900323
C004_3f_S4vsS2	H3K27me3	chr16	-0.21932753298788
C004_3f_S4vsS2	H3K27me3	chr17	-0.192370271235383
C004_3f_S4vsS2	H3K27me3	chr18	-0.337490554029948
C004_3f_S4vsS2	H3K27me3	chr20	-0.291840935221724
C004_3f_S4vsS2	H3K27me3	chr19	-0.131263071528268
C004_3f_S4vsS2	H3K27me3	chrY	-0.333232612501369
C004_3f_S4vsS2	H3K27me3	chr22	-0.174668627269434
C004_3f_S4vsS2	H3K27me3	chr21	-0.377597900055017
C004_3f_S4vsS2	H3K9me3	chr1	0.217250594358146
C004_3f_S4vsS2	H3K9me3	chr2	0.404464567870353
C004_3f_S4vsS2	H3K9me3	chr3	0.399037803436777
C004_3f_S4vsS2	H3K9me3	chr4	0.547702115895611
C004_3f_S4vsS2	H3K9me3	chr5	0.486117231976627
C004_3f_S4vsS2	H3K9me3	chr6	0.364391799015959
C004_3f_S4vsS2	H3K9me3	chr7	0.420764596501899
C004_3f_S4vsS2	H3K9me3	chrX	0.6568655567993
C004_3f_S4vsS2	H3K9me3	chr8	0.419105389673103
C004_3f_S4vsS2	H3K9me3	chr9	0.399982927179212
C004_3f_S4vsS2	H3K9me3	chr11	0.395645889279234
C004_3f_S4vsS2	H3K9me3	chr10	0.394823260474748
C004_3f_S4vsS2	H3K9me3	chr12	0.305178752811988
C004_3f_S4vsS2	H3K9me3	chr13	0.640086614267904
C004_3f_S4vsS2	H3K9me3	chr14	0.494508676167579
C004_3f_S4vsS2	H3K9me3	chr15	0.42064785441293
C004_3f_S4vsS2	H3K9me3	chr16	0.57019199080683
C004_3f_S4vsS2	H3K9me3	chr17	0.22816844101758
C004_3f_S4vsS2	H3K9me3	chr18	0.51791368958761
C004_3f_S4vsS2	H3K9me3	chr20	0.318973451611453
C004_3f_S4vsS2	H3K9me3	chr19	0.703587258765494
C004_3f_S4vsS2	H3K9me3	chrY	0.43929444252971
C004_3f_S4vsS2	H3K9me3	chr22	0.501008875766581
C004_3f_S4vsS2	H3K9me3	chr21	0.577415332485736
C004_3f_S4vsS2	LaminA/C	chr1	0.423169178764232
C004_3f_S4vsS2	LaminA/C	chr2	0.536509281914775
C004_3f_S4vsS2	LaminA/C	chr3	0.528988785615357
C004_3f_S4vsS2	LaminA/C	chr4	0.633191522192546
C004_3f_S4vsS2	LaminA/C	chr5	0.557637068270689
C004_3f_S4vsS2	LaminA/C	chr6	0.419593319901293
C004_3f_S4vsS2	LaminA/C	chr7	0.552516317536327
C004_3f_S4vsS2	LaminA/C	chrX	0.594292075053631
C004_3f_S4vsS2	LaminA/C	chr8	0.558301601166193
C004_3f_S4vsS2	LaminA/C	chr9	0.53479112277493
C004_3f_S4vsS2	LaminA/C	chr11	0.583325768004321
C004_3f_S4vsS2	LaminA/C	chr10	0.533988867163267
C004_3f_S4vsS2	LaminA/C	chr12	0.482573292757488
C004_3f_S4vsS2	LaminA/C	chr13	0.646899217705075
C004_3f_S4vsS2	LaminA/C	chr14	0.5966764348625
C004_3f_S4vsS2	LaminA/C	chr15	0.575115951825863
C004_3f_S4vsS2	LaminA/C	chr16	0.673222536443236
C004_3f_S4vsS2	LaminA/C	chr17	0.585019116477972
C004_3f_S4vsS2	LaminA/C	chr18	0.607073973039711
C004_3f_S4vsS2	LaminA/C	chr20	0.536076468700934
