row	col	chr	corr_val
C004_S3_3f	C002_S3_4f10K	chr22	0.728532457102844
C004_S3_3f	C002_S3_4f10K	chr21	0.818707464380802
C004_S3_3f	C002_S4_4f10K	chr1	0.228250052143034
C004_S3_3f	C002_S4_4f10K	chr2	0.22731856506579
C004_S3_3f	C002_S4_4f10K	chr3	0.109458535138201
C004_S3_3f	C002_S4_4f10K	chr4	0.238985008487201
C004_S3_3f	C002_S4_4f10K	chr5	0.322666423689015
C004_S3_3f	C002_S4_4f10K	chr6	0.20747813878818
C004_S3_3f	C002_S4_4f10K	chr7	0.310571035353894
C004_S3_3f	C002_S4_4f10K	chrX	0.389550924232623
C004_S3_3f	C002_S4_4f10K	chr8	0.237318831026679
C004_S3_3f	C002_S4_4f10K	chr9	0.490762347259504
C004_S3_3f	C002_S4_4f10K	chr11	0.111489466841491
C004_S3_3f	C002_S4_4f10K	chr10	0.204675102846236
C004_S3_3f	C002_S4_4f10K	chr12	0.0300753162545505
C004_S3_3f	C002_S4_4f10K	chr13	0.596475791016131
C004_S3_3f	C002_S4_4f10K	chr14	0.494199566508688
C004_S3_3f	C002_S4_4f10K	chr15	0.603183587046531
C004_S3_3f	C002_S4_4f10K	chr16	0.447445100929503
C004_S3_3f	C002_S4_4f10K	chr17	0.0182765627125248
C004_S3_3f	C002_S4_4f10K	chr18	0.356931639702719
C004_S3_3f	C002_S4_4f10K	chr20	0.0606401978970005
C004_S3_3f	C002_S4_4f10K	chr19	0.0560557353908975
C004_S3_3f	C002_S4_4f10K	chrY	0.970772944821861
C004_S3_3f	C002_S4_4f10K	chr22	0.668848899343503
C004_S3_3f	C002_S4_4f10K	chr21	0.678905162877341
C004_S3_3f	C004-rep1_S2L_4f10K	chr1	0.423391080225563
C004_S3_3f	C004-rep1_S2L_4f10K	chr2	0.471316501241511
C004_S3_3f	C004-rep1_S2L_4f10K	chr3	0.438396048735534
C004_S3_3f	C004-rep1_S2L_4f10K	chr4	0.627877249890261
C004_S3_3f	C004-rep1_S2L_4f10K	chr5	0.533380137485226
C004_S3_3f	C004-rep1_S2L_4f10K	chr6	0.480981312724457
C004_S3_3f	C004-rep1_S2L_4f10K	chr7	0.517990536574782
C004_S3_3f	C004-rep1_S2L_4f10K	chrX	0.797411385490605
C004_S3_3f	C004-rep1_S2L_4f10K	chr8	0.477420927333777
C004_S3_3f	C004-rep1_S2L_4f10K	chr9	0.637901872723445
C004_S3_3f	C004-rep1_S2L_4f10K	chr11	0.377339711061649
C004_S3_3f	C004-rep1_S2L_4f10K	chr10	0.496548417434984
C004_S3_3f	C004-rep1_S2L_4f10K	chr12	0.228219228482878
C004_S3_3f	C004-rep1_S2L_4f10K	chr13	0.782357981759035
C004_S3_3f	C004-rep1_S2L_4f10K	chr14	0.661468839774887
C004_S3_3f	C004-rep1_S2L_4f10K	chr15	0.697992157643148
C004_S3_3f	C004-rep1_S2L_4f10K	chr16	0.676735087918028
C004_S3_3f	C004-rep1_S2L_4f10K	chr17	0.242475233848682
C004_S3_3f	C004-rep1_S2L_4f10K	chr18	0.588494821600797
C004_S3_3f	C004-rep1_S2L_4f10K	chr20	0.371682549990643
C004_S3_3f	C004-rep1_S2L_4f10K	chr19	0.52384252420485
C004_S3_3f	C004-rep1_S2L_4f10K	chrY	0.989244577258372
C004_S3_3f	C004-rep1_S2L_4f10K	chr22	0.749549681485209
C004_S3_3f	C004-rep1_S2L_4f10K	chr21	0.780067753898269
C004_S3_3f	C004-rep1_S2S_4f10K	chr1	0.277566632953441
C004_S3_3f	C004-rep1_S2S_4f10K	chr2	0.25517347101599
C004_S3_3f	C004-rep1_S2S_4f10K	chr3	0.193743240058046
C004_S3_3f	C004-rep1_S2S_4f10K	chr4	0.391313656291299
C004_S3_3f	C004-rep1_S2S_4f10K	chr5	0.298240130117141
C004_S3_3f	C004-rep1_S2S_4f10K	chr6	0.252897200185003
C004_S3_3f	C004-rep1_S2S_4f10K	chr7	0.351763961997936
C004_S3_3f	C004-rep1_S2S_4f10K	chrX	0.643997726296018
C004_S3_3f	C004-rep1_S2S_4f10K	chr8	0.270838076482793
C004_S3_3f	C004-rep1_S2S_4f10K	chr9	0.481513408877447
C004_S3_3f	C004-rep1_S2S_4f10K	chr11	0.102571222556989
C004_S3_3f	C004-rep1_S2S_4f10K	chr10	0.284655896777049
C004_S3_3f	C004-rep1_S2S_4f10K	chr12	0.0589691299873792
C004_S3_3f	C004-rep1_S2S_4f10K	chr13	0.582833956394424
C004_S3_3f	C004-rep1_S2S_4f10K	chr14	0.480712364999719
C004_S3_3f	C004-rep1_S2S_4f10K	chr15	0.633206520033179
C004_S3_3f	C004-rep1_S2S_4f10K	chr16	0.548499233315788
C004_S3_3f	C004-rep1_S2S_4f10K	chr17	0.153120928763302
C004_S3_3f	C004-rep1_S2S_4f10K	chr18	0.380194247825464
C004_S3_3f	C004-rep1_S2S_4f10K	chr20	0.219021773271353
C004_S3_3f	C004-rep1_S2S_4f10K	chr19	0.358887485640934
C004_S3_3f	C004-rep1_S2S_4f10K	chrY	0.988783663355053
C004_S3_3f	C004-rep1_S2S_4f10K	chr22	0.736744818396516
C004_S3_3f	C004-rep1_S2S_4f10K	chr21	0.618681905060667
C004_S3_3f	C004-rep1_S3_4f10K	chr1	0.831071280142448
C004_S3_3f	C004-rep1_S3_4f10K	chr2	0.810659399804876
C004_S3_3f	C004-rep1_S3_4f10K	chr3	0.811669599948486
C004_S3_3f	C004-rep1_S3_4f10K	chr4	0.865042702558766
C004_S3_3f	C004-rep1_S3_4f10K	chr5	0.838371854217019
C004_S3_3f	C004-rep1_S3_4f10K	chr6	0.814795831161899
C004_S3_3f	C004-rep1_S3_4f10K	chr7	0.879967412368176
C004_S3_3f	C004-rep1_S3_4f10K	chrX	0.912079092705006
C004_S3_3f	C004-rep1_S3_4f10K	chr8	0.842823612948261
C004_S3_3f	C004-rep1_S3_4f10K	chr9	0.894841191324392
C004_S3_3f	C004-rep1_S3_4f10K	chr11	0.829627140947362
C004_S3_3f	C004-rep1_S3_4f10K	chr10	0.828729426455037
C004_S3_3f	C004-rep1_S3_4f10K	chr12	0.767178963269104
C004_S3_3f	C004-rep1_S3_4f10K	chr13	0.919225285300286
C004_S3_3f	C004-rep1_S3_4f10K	chr14	0.897696726610154
C004_S3_3f	C004-rep1_S3_4f10K	chr15	0.893908145075768
C004_S3_3f	C004-rep1_S3_4f10K	chr16	0.914178579559668
C004_S3_3f	C004-rep1_S3_4f10K	chr17	0.770291948173747
C004_S3_3f	C004-rep1_S3_4f10K	chr18	0.874382709953219
C004_S3_3f	C004-rep1_S3_4f10K	chr20	0.773672085369671
C004_S3_3f	C004-rep1_S3_4f10K	chr19	0.812466722146619
C004_S3_3f	C004-rep1_S3_4f10K	chrY	0.990999149075624
C004_S3_3f	C004-rep1_S3_4f10K	chr22	0.909717629662626
C004_S3_3f	C004-rep1_S3_4f10K	chr21	0.951875933304254
C004_S3_3f	C004-rep1_S4_4f10K	chr1	0.576735742244558
C004_S3_3f	C004-rep1_S4_4f10K	chr2	0.595913514716181
C004_S3_3f	C004-rep1_S4_4f10K	chr3	0.530338318171264
C004_S3_3f	C004-rep1_S4_4f10K	chr4	0.709423057042284
C004_S3_3f	C004-rep1_S4_4f10K	chr5	0.628045710226436
C004_S3_3f	C004-rep1_S4_4f10K	chr6	0.624697289563066
C004_S3_3f	C004-rep1_S4_4f10K	chr7	0.668072358312376
C004_S3_3f	C004-rep1_S4_4f10K	chrX	0.777290810000199
C004_S3_3f	C004-rep1_S4_4f10K	chr8	0.612564192629318
C004_S3_3f	C004-rep1_S4_4f10K	chr9	0.747604337650252
C004_S3_3f	C004-rep1_S4_4f10K	chr11	0.510771819574353
C004_S3_3f	C004-rep1_S4_4f10K	chr10	0.613454131282378
C004_S3_3f	C004-rep1_S4_4f10K	chr12	0.390843876086582
C004_S3_3f	C004-rep1_S4_4f10K	chr13	0.847874012580715
C004_S3_3f	C004-rep1_S4_4f10K	chr14	0.756638318288608
C004_S3_3f	C004-rep1_S4_4f10K	chr15	0.756763003616103
C004_S3_3f	C004-rep1_S4_4f10K	chr16	0.698489710232807
C004_S3_3f	C004-rep1_S4_4f10K	chr17	0.471237039461782
C004_S3_3f	C004-rep1_S4_4f10K	chr18	0.714932651677428
C004_S3_3f	C004-rep1_S4_4f10K	chr20	0.427210207730798
C004_S3_3f	C004-rep1_S4_4f10K	chr19	0.558267644996045
C004_S3_3f	C004-rep1_S4_4f10K	chrY	0.983675915817283
C004_S3_3f	C004-rep1_S4_4f10K	chr22	0.796026104033744
C004_S3_3f	C004-rep1_S4_4f10K	chr21	0.876064217142897
C004_S3_3f	C004-rep2_S2_4f10K	chr1	0.11432684950487
C004_S3_3f	C004-rep2_S2_4f10K	chr2	-0.0891251802942837
C004_S3_3f	C004-rep2_S2_4f10K	chr3	-0.188135794712493
C004_S3_3f	C004-rep2_S2_4f10K	chr4	-0.108952984386031
C004_S3_3f	C004-rep2_S2_4f10K	chr5	-0.0579624890488544
C004_S3_3f	C004-rep2_S2_4f10K	chr6	-0.136277023855207
C004_S3_3f	C004-rep2_S2_4f10K	chr7	0.0539364443990767
C004_S3_3f	C004-rep2_S2_4f10K	chrX	0.20339082492618
C004_S3_3f	C004-rep2_S2_4f10K	chr8	-0.044784100515236
C004_S3_3f	C004-rep2_S2_4f10K	chr9	0.325714501810849
C004_S3_3f	C004-rep2_S2_4f10K	chr11	-0.232861242228899
C004_S3_3f	C004-rep2_S2_4f10K	chr10	-0.0391150511878424
C004_S3_3f	C004-rep2_S2_4f10K	chr12	-0.13206497326153
C004_S3_3f	C004-rep2_S2_4f10K	chr13	0.293045013637101
C004_S3_3f	C004-rep2_S2_4f10K	chr14	0.293453754065328
C004_S3_3f	C004-rep2_S2_4f10K	chr15	0.505314598507349
C004_S3_3f	C004-rep2_S2_4f10K	chr16	0.30969042037799
C004_S3_3f	C004-rep2_S2_4f10K	chr17	-0.00679934285661173
C004_S3_3f	C004-rep2_S2_4f10K	chr18	0.0564777394391783
C004_S3_3f	C004-rep2_S2_4f10K	chr20	-0.0229115182386149
C004_S3_3f	C004-rep2_S2_4f10K	chr19	-0.0608725962327799
C004_S3_3f	C004-rep2_S2_4f10K	chrY	0.981440805554406
C004_S3_3f	C004-rep2_S2_4f10K	chr22	0.638386257582784
C004_S3_3f	C004-rep2_S2_4f10K	chr21	0.482910167004658
C004_S3_3f	C004-rep2_S3_4f10K	chr1	0.762358462414085
C004_S3_3f	C004-rep2_S3_4f10K	chr2	0.724909504021074
C004_S3_3f	C004-rep2_S3_4f10K	chr3	0.69545884274826
C004_S3_3f	C004-rep2_S3_4f10K	chr4	0.759557055447368
C004_S3_3f	C004-rep2_S3_4f10K	chr5	0.73558449551175
C004_S3_3f	C004-rep2_S3_4f10K	chr6	0.688226049845326
C004_S3_3f	C004-rep2_S3_4f10K	chr7	0.783147649736315
C004_S3_3f	C004-rep2_S3_4f10K	chrX	0.766302190663392
C004_S3_3f	C004-rep2_S3_4f10K	chr8	0.745759221787224
C004_S3_3f	C004-rep2_S3_4f10K	chr9	0.862435228604196
C004_S3_3f	C004-rep2_S3_4f10K	chr11	0.762627087849734
C004_S3_3f	C004-rep2_S3_4f10K	chr10	0.756203609197199
C004_S3_3f	C004-rep2_S3_4f10K	chr12	0.684111234503479
C004_S3_3f	C004-rep2_S3_4f10K	chr13	0.872385294908413
C004_S3_3f	C004-rep2_S3_4f10K	chr14	0.864202231122807
C004_S3_3f	C004-rep2_S3_4f10K	chr15	0.857683545007398
C004_S3_3f	C004-rep2_S3_4f10K	chr16	0.888576629045045
C004_S3_3f	C004-rep2_S3_4f10K	chr17	0.775621978870733
C004_S3_3f	C004-rep2_S3_4f10K	chr18	0.800612811551623
C004_S3_3f	C004-rep2_S3_4f10K	chr20	0.751238359006826
C004_S3_3f	C004-rep2_S3_4f10K	chr19	0.833483955627555
C004_S3_3f	C004-rep2_S3_4f10K	chrY	0.984390281202397
C004_S3_3f	C004-rep2_S3_4f10K	chr22	0.897027555215774
C004_S3_3f	C004-rep2_S3_4f10K	chr21	0.909564229660589
C004_S3_3f	C004-rep2_S4_4f10K	chr1	0.0864479006360778
C004_S3_3f	C004-rep2_S4_4f10K	chr2	-0.127692493844627
C004_S3_3f	C004-rep2_S4_4f10K	chr3	-0.226793087875815
C004_S3_3f	C004-rep2_S4_4f10K	chr4	-0.17077046592916
C004_S3_3f	C004-rep2_S4_4f10K	chr5	-0.0772598678864432
C004_S3_3f	C004-rep2_S4_4f10K	chr6	-0.185776924691477
C004_S3_3f	C004-rep2_S4_4f10K	chr7	-0.0450659161387739
C004_S3_3f	C004-rep2_S4_4f10K	chrX	0.170144780412194
C004_S3_3f	C004-rep2_S4_4f10K	chr8	-0.167042306885208
C004_S3_3f	C004-rep2_S4_4f10K	chr9	0.304264705168232
C004_S3_3f	C004-rep2_S4_4f10K	chr11	-0.222917309167253
C004_S3_3f	C004-rep2_S4_4f10K	chr10	-0.0926774981548839
C004_S3_3f	C004-rep2_S4_4f10K	chr12	-0.298940353695821
C004_S3_3f	C004-rep2_S4_4f10K	chr13	0.231496482486125
C004_S3_3f	C004-rep2_S4_4f10K	chr14	0.262188913561979
C004_S3_3f	C004-rep2_S4_4f10K	chr15	0.451861000527332
C004_S3_3f	C004-rep2_S4_4f10K	chr16	0.17225805543131
C004_S3_3f	C004-rep2_S4_4f10K	chr17	-0.093177511204374
C004_S3_3f	C004-rep2_S4_4f10K	chr18	-0.0122417405156603
C004_S3_3f	C004-rep2_S4_4f10K	chr20	-0.173214433748903
C004_S3_3f	C004-rep2_S4_4f10K	chr19	-0.164171183942745
C004_S3_3f	C004-rep2_S4_4f10K	chrY	0.973513995955443
C004_S3_3f	C004-rep2_S4_4f10K	chr22	0.6096043536893
C004_S3_3f	C004-rep2_S4_4f10K	chr21	0.517823474451817
C004_S3_3f	C004-rep2_S2L_4f	chr1	-0.187515889378761
C004_S3_3f	C004-rep2_S2L_4f	chr2	-0.581026761111016
C004_S3_3f	C004-rep2_S2L_4f	chr3	-0.712867131298578
C004_S3_3f	C004-rep2_S2L_4f	chr4	-0.732708549276733
C004_S3_3f	C004-rep2_S2L_4f	chr5	-0.57960116143787
C004_S3_3f	C004-rep2_S2L_4f	chr6	-0.645514125550592
C004_S3_3f	C004-rep2_S2L_4f	chr7	-0.463677957670189
C004_S3_3f	C004-rep2_S2L_4f	chrX	-0.302262822095691
C004_S3_3f	C004-rep2_S2L_4f	chr8	-0.631532738995575
C004_S3_3f	C004-rep2_S2L_4f	chr9	0.11201432503241
C004_S3_3f	C004-rep2_S2L_4f	chr11	-0.630373751577578
C004_S3_3f	C004-rep2_S2L_4f	chr10	-0.558159040790552
C004_S3_3f	C004-rep2_S2L_4f	chr12	-0.639006090402632
C004_S3_3f	C004-rep2_S2L_4f	chr13	-0.0670980140192035
C004_S3_3f	C004-rep2_S2L_4f	chr14	0.0020974754489832
C004_S3_3f	C004-rep2_S2L_4f	chr15	0.238122152872912
C004_S3_3f	C004-rep2_S2L_4f	chr16	-0.0187131201879761
C004_S3_3f	C004-rep2_S2L_4f	chr17	-0.378999512685253
C004_S3_3f	C004-rep2_S2L_4f	chr18	-0.414550194817131
C004_S3_3f	C004-rep2_S2L_4f	chr20	-0.529340593095841
C004_S3_3f	C004-rep2_S2L_4f	chr19	-0.563795983271271
C004_S3_3f	C004-rep2_S2L_4f	chrY	0.973759106541632
C004_S3_3f	C004-rep2_S2L_4f	chr22	0.431379152767558
C004_S3_3f	C004-rep2_S2L_4f	chr21	0.296826490887876
C004_S3_3f	C004-rep2_S2S_4f	chr1	-0.237184252872675
C004_S3_3f	C004-rep2_S2S_4f	chr2	-0.646507428817069
C004_S3_3f	C004-rep2_S2S_4f	chr3	-0.769078613417321
C004_S3_3f	C004-rep2_S2S_4f	chr4	-0.782236463628942
C004_S3_3f	C004-rep2_S2S_4f	chr5	-0.636916685558474
C004_S3_3f	C004-rep2_S2S_4f	chr6	-0.711739023848974
C004_S3_3f	C004-rep2_S2S_4f	chr7	-0.547524311620946
C004_S3_3f	C004-rep2_S2S_4f	chrX	-0.353823228951131
C004_S3_3f	C004-rep2_S2S_4f	chr8	-0.696961292735319
C004_S3_3f	C004-rep2_S2S_4f	chr9	0.0809098946077259
C004_S3_3f	C004-rep2_S2S_4f	chr11	-0.672157567319728
C004_S3_3f	C004-rep2_S2S_4f	chr10	-0.626462266802661
C004_S3_3f	C004-rep2_S2S_4f	chr12	-0.707305816821659
C004_S3_3f	C004-rep2_S2S_4f	chr13	-0.0970467541243691
C004_S3_3f	C004-rep2_S2S_4f	chr14	-0.0255106921610754
C004_S3_3f	C004-rep2_S2S_4f	chr15	0.201164657290538
C004_S3_3f	C004-rep2_S2S_4f	chr16	-0.0526900135298239
C004_S3_3f	C004-rep2_S2S_4f	chr17	-0.426503861290481
C004_S3_3f	C004-rep2_S2S_4f	chr18	-0.459898981170164
C004_S3_3f	C004-rep2_S2S_4f	chr20	-0.575016055813287
C004_S3_3f	C004-rep2_S2S_4f	chr19	-0.583312249663822
C004_S3_3f	C004-rep2_S2S_4f	chrY	0.959958842223313
C004_S3_3f	C004-rep2_S2S_4f	chr22	0.412602412165572
C004_S3_3f	C004-rep2_S2S_4f	chr21	0.266976904106473
C004_S3_3f	C004-rep2_S3_4f	chr1	0.194131302359349
C004_S3_3f	C004-rep2_S3_4f	chr2	-0.24505720059026
C004_S3_3f	C004-rep2_S3_4f	chr3	-0.321237735716475
C004_S3_3f	C004-rep2_S3_4f	chr4	-0.377420395971138
C004_S3_3f	C004-rep2_S3_4f	chr5	-0.28665859974237
C004_S3_3f	C004-rep2_S3_4f	chr6	-0.32356290078525
C004_S3_3f	C004-rep2_S3_4f	chr7	-0.121578141256452
C004_S3_3f	C004-rep2_S3_4f	chrX	-0.0492857228012332
C004_S3_3f	C004-rep2_S3_4f	chr8	-0.333982968957867
C004_S3_3f	C004-rep2_S3_4f	chr9	0.346615578722581
C004_S3_3f	C004-rep2_S3_4f	chr11	-0.240108151459851
C004_S3_3f	C004-rep2_S3_4f	chr10	-0.266492266812136
C004_S3_3f	C004-rep2_S3_4f	chr12	-0.166643438809785
C004_S3_3f	C004-rep2_S3_4f	chr13	0.13620126143697
C004_S3_3f	C004-rep2_S3_4f	chr14	0.17505262018768
C004_S3_3f	C004-rep2_S3_4f	chr15	0.429872636635333
C004_S3_3f	C004-rep2_S3_4f	chr16	0.21017865935098
C004_S3_3f	C004-rep2_S3_4f	chr17	0.0734840193907779
C004_S3_3f	C004-rep2_S3_4f	chr18	-0.164534311687145
C004_S3_3f	C004-rep2_S3_4f	chr20	-0.0710446995556998
C004_S3_3f	C004-rep2_S3_4f	chr19	-0.228960831557171
C004_S3_3f	C004-rep2_S3_4f	chrY	0.971940012195578
C004_S3_3f	C004-rep2_S3_4f	chr22	0.571321375308456
C004_S3_3f	C004-rep2_S3_4f	chr21	0.42200595725998
C004_S3_3f	C004-rep2_S4_4f	chr1	0.20678793259096
C004_S3_3f	C004-rep2_S4_4f	chr2	0.066531359758926
C004_S3_3f	C004-rep2_S4_4f	chr3	-0.0341185870924796
C004_S3_3f	C004-rep2_S4_4f	chr4	0.00128326426909102
C004_S3_3f	C004-rep2_S4_4f	chr5	0.0598481650592442
C004_S3_3f	C004-rep2_S4_4f	chr6	0.0431005816006102
C004_S3_3f	C004-rep2_S4_4f	chr7	0.217940671491626
C004_S3_3f	C004-rep2_S4_4f	chrX	0.362665189750366
C004_S3_3f	C004-rep2_S4_4f	chr8	0.0890854088614315
C004_S3_3f	C004-rep2_S4_4f	chr9	0.407666907096107
C004_S3_3f	C004-rep2_S4_4f	chr11	-0.0684239736958232
C004_S3_3f	C004-rep2_S4_4f	chr10	0.155091951422883
C004_S3_3f	C004-rep2_S4_4f	chr12	-0.0169135279550363
C004_S3_3f	C004-rep2_S4_4f	chr13	0.313704026907243
C004_S3_3f	C004-rep2_S4_4f	chr14	0.378211247950316
C004_S3_3f	C004-rep2_S4_4f	chr15	0.606895978703512
C004_S3_3f	C004-rep2_S4_4f	chr16	0.439968038217799
C004_S3_3f	C004-rep2_S4_4f	chr17	0.169219101960219
C004_S3_3f	C004-rep2_S4_4f	chr18	0.190857506698056
C004_S3_3f	C004-rep2_S4_4f	chr20	0.132541850993484
C004_S3_3f	C004-rep2_S4_4f	chr19	0.250136903881168
C004_S3_3f	C004-rep2_S4_4f	chrY	0.986330432334324
C004_S3_3f	C004-rep2_S4_4f	chr22	0.764372248821249
C004_S3_3f	C004-rep2_S4_4f	chr21	0.550392919203468
C004_S3_3f	C004-rep1_S2L_4f	chr1	-0.106576669127194
C004_S3_3f	C004-rep1_S2L_4f	chr2	-0.49953150042225
C004_S3_3f	C004-rep1_S2L_4f	chr3	-0.627428833633007
C004_S3_3f	C004-rep1_S2L_4f	chr4	-0.656813535780575
C004_S3_3f	C004-rep1_S2L_4f	chr5	-0.500769645335704
C004_S3_3f	C004-rep1_S2L_4f	chr6	-0.581972965532925
C004_S3_3f	C004-rep1_S2L_4f	chr7	-0.359256374788675
C004_S3_3f	C004-rep1_S2L_4f	chrX	-0.221764953009664
C004_S3_3f	C004-rep1_S2L_4f	chr8	-0.567757650874485
C004_S3_3f	C004-rep1_S2L_4f	chr9	0.160168302899405
C004_S3_3f	C004-rep1_S2L_4f	chr11	-0.543085357806695
C004_S3_3f	C004-rep1_S2L_4f	chr10	-0.451023467579752
C004_S3_3f	C004-rep1_S2L_4f	chr12	-0.535189363380377
C004_S3_3f	C004-rep1_S2L_4f	chr13	-0.0224042162347335
C004_S3_3f	C004-rep1_S2L_4f	chr14	0.054975957510971
C004_S3_3f	C004-rep1_S2L_4f	chr15	0.307121937905872
C004_S3_3f	C004-rep1_S2L_4f	chr16	0.0581655145180066
C004_S3_3f	C004-rep1_S2L_4f	chr17	-0.255570065303578
C004_S3_3f	C004-rep1_S2L_4f	chr18	-0.34614932543771
C004_S3_3f	C004-rep1_S2L_4f	chr20	-0.415388377414827
C004_S3_3f	C004-rep1_S2L_4f	chr19	-0.492992216952083
C004_S3_3f	C004-rep1_S2L_4f	chrY	0.97015365778069
C004_S3_3f	C004-rep1_S2L_4f	chr22	0.474119517699929
C004_S3_3f	C004-rep1_S2L_4f	chr21	0.330575734168271
C004_S3_3f	C004-rep1_S2S_4f	chr1	-0.196368818292465
C004_S3_3f	C004-rep1_S2S_4f	chr2	-0.593029329199389
C004_S3_3f	C004-rep1_S2S_4f	chr3	-0.723857274281702
C004_S3_3f	C004-rep1_S2S_4f	chr4	-0.739100978746526
C004_S3_3f	C004-rep1_S2S_4f	chr5	-0.593057113675183
C004_S3_3f	C004-rep1_S2S_4f	chr6	-0.680566191628725
C004_S3_3f	C004-rep1_S2S_4f	chr7	-0.480759494509937
C004_S3_3f	C004-rep1_S2S_4f	chrX	-0.303917696437516
C004_S3_3f	C004-rep1_S2S_4f	chr8	-0.655170275065513
C004_S3_3f	C004-rep1_S2S_4f	chr9	0.115570129709287
C004_S3_3f	C004-rep1_S2S_4f	chr11	-0.623041207239466
C004_S3_3f	C004-rep1_S2S_4f	chr10	-0.56114141672137
C004_S3_3f	C004-rep1_S2S_4f	chr12	-0.663215718598216
C004_S3_3f	C004-rep1_S2S_4f	chr13	-0.0705275385206924
C004_S3_3f	C004-rep1_S2S_4f	chr14	-0.000697912200234379
C004_S3_3f	C004-rep1_S2S_4f	chr15	0.243731318997062
C004_S3_3f	C004-rep1_S2S_4f	chr16	-0.010244504056757
C004_S3_3f	C004-rep1_S2S_4f	chr17	-0.347591347057621
C004_S3_3f	C004-rep1_S2S_4f	chr18	-0.41563763185359
C004_S3_3f	C004-rep1_S2S_4f	chr20	-0.516560080665219
C004_S3_3f	C004-rep1_S2S_4f	chr19	-0.549510532944457
C004_S3_3f	C004-rep1_S2S_4f	chrY	0.968329682478475
C004_S3_3f	C004-rep1_S2S_4f	chr22	0.439415668008235
C004_S3_3f	C004-rep1_S2S_4f	chr21	0.29335127398488
C004_S3_3f	C004-rep1_S3_4f	chr1	0.450423105873837
C004_S3_3f	C004-rep1_S3_4f	chr2	0.0762109777344041
C004_S3_3f	C004-rep1_S3_4f	chr3	-0.0372965205870034
C004_S3_3f	C004-rep1_S3_4f	chr4	-0.161983606553038
C004_S3_3f	C004-rep1_S3_4f	chr5	-0.0426517966019272
C004_S3_3f	C004-rep1_S3_4f	chr6	-0.0498452785385894
C004_S3_3f	C004-rep1_S3_4f	chr7	0.161449399424408
C004_S3_3f	C004-rep1_S3_4f	chrX	0.126086228100387
C004_S3_3f	C004-rep1_S3_4f	chr8	-0.0355774850350341
C004_S3_3f	C004-rep1_S3_4f	chr9	0.586435836442233
C004_S3_3f	C004-rep1_S3_4f	chr11	0.182419611555394
C004_S3_3f	C004-rep1_S3_4f	chr10	0.091444616802183
C004_S3_3f	C004-rep1_S3_4f	chr12	0.242068769859497
C004_S3_3f	C004-rep1_S3_4f	chr13	0.421964896291227
C004_S3_3f	C004-rep1_S3_4f	chr14	0.428967199023804
C004_S3_3f	C004-rep1_S3_4f	chr15	0.614051166672761
C004_S3_3f	C004-rep1_S3_4f	chr16	0.644271703713156
C004_S3_3f	C004-rep1_S3_4f	chr17	0.553965792659769
C004_S3_3f	C004-rep1_S3_4f	chr18	0.1643549146627
C004_S3_3f	C004-rep1_S3_4f	chr20	0.40012074812818
C004_S3_3f	C004-rep1_S3_4f	chr19	0.398142799843406
C004_S3_3f	C004-rep1_S3_4f	chrY	0.976804708334152
C004_S3_3f	C004-rep1_S3_4f	chr22	0.772840700241891
C004_S3_3f	C004-rep1_S3_4f	chr21	0.69028832915401
C004_S3_3f	C004-rep1_S4_4f	chr1	-0.0381322534573218
C004_S3_3f	C004-rep1_S4_4f	chr2	-0.303718909995696
C004_S3_3f	C004-rep1_S4_4f	chr3	-0.428553368840832
C004_S3_3f	C004-rep1_S4_4f	chr4	-0.354181442326966
C004_S3_3f	C004-rep1_S4_4f	chr5	-0.30749394380477
C004_S3_3f	C004-rep1_S4_4f	chr6	-0.340719587462847
C004_S3_3f	C004-rep1_S4_4f	chr7	-0.154905744036497
C004_S3_3f	C004-rep1_S4_4f	chrX	-0.0144177081874096
C004_S3_3f	C004-rep1_S4_4f	chr8	-0.353262731347963
C004_S3_3f	C004-rep1_S4_4f	chr9	0.224958298873558
C004_S3_3f	C004-rep1_S4_4f	chr11	-0.403643943666497
C004_S3_3f	C004-rep1_S4_4f	chr10	-0.267025803637099
C004_S3_3f	C004-rep1_S4_4f	chr12	-0.433142219613974
C004_S3_3f	C004-rep1_S4_4f	chr13	0.0896111236232506
C004_S3_3f	C004-rep1_S4_4f	chr14	0.128874832755829
C004_S3_3f	C004-rep1_S4_4f	chr15	0.387870124075998
C004_S3_3f	C004-rep1_S4_4f	chr16	0.0990523270572566
C004_S3_3f	C004-rep1_S4_4f	chr17	-0.175034648712806
C004_S3_3f	C004-rep1_S4_4f	chr18	-0.205428514412935
C004_S3_3f	C004-rep1_S4_4f	chr20	-0.338165451242654
C004_S3_3f	C004-rep1_S4_4f	chr19	-0.372499828823092
C004_S3_3f	C004-rep1_S4_4f	chrY	0.979262591549641
C004_S3_3f	C004-rep1_S4_4f	chr22	0.534639170946558
C004_S3_3f	C004-rep1_S4_4f	chr21	0.401973506488479
C004_S3_3f	C002_S2L_4f	chr1	-0.127644487831097
C004_S3_3f	C002_S2L_4f	chr2	-0.504571334583538
C004_S3_3f	C002_S2L_4f	chr3	-0.626192092020101
C004_S3_3f	C002_S2L_4f	chr4	-0.673551883037559
C004_S3_3f	C002_S2L_4f	chr5	-0.50102835466068
C004_S3_3f	C002_S2L_4f	chr6	-0.567149176408136
C004_S3_3f	C002_S2L_4f	chr7	-0.368818658660603
